Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   20460/864140      std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [14]
                0.01    0.00  843096/864140      generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [3]
[10]     0.6    0.01    0.00  864140         std::vector<int, std::allocator<int> >::size() const [10]
-----------------------------------------------
                                                 <spontaneous>
[11]     0.3    0.01    0.00                 testTetraPointLimit(p3Df, p3Df, p3Df, p3Df, p3Df) [11]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[12]     0.1    0.00    0.00       1         loadOBJ(mesh*, char*) [12]
                0.00    0.00  480000/20489125     std::vector<p3Df, std::allocator<p3Df> >::operator[](unsigned int) [9]
                0.00    0.00   40000/40000       std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&) [26]
                0.00    0.00   20002/20002       std::vector<p3Df, std::allocator<p3Df> >::push_back(p3Df const&) [32]
-----------------------------------------------
                0.00    0.00   40000/224551      generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00  184551/224551      clasifyTriang(tetracone*, int, mesh*, p3Df) [4]
[13]     0.0    0.00    0.00  224551         std::vector<int, std::allocator<int> >::push_back(int const&) [13]
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
                0.00    0.00  219436/224551      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [23]
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::end() [55]
-----------------------------------------------
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[14]     0.0    0.00    0.00    5115         std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [14]
                0.00    0.00   20460/864140      std::vector<int, std::allocator<int> >::size() const [10]
                0.00    0.00   10230/10230       std::vector<int, std::allocator<int> >::max_size() const [38]
                0.00    0.00    5115/5148        unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [53]
-----------------------------------------------
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::push_back(int const&) [13]
[15]     0.0    0.00    0.00    5115         std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [14]
                0.00    0.00   15345/17675       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00   10230/20460       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [28]
                0.00    0.00   10230/10230       int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [44]
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::begin() [56]
                0.00    0.00    5115/5115        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [54]
                0.00    0.00    5115/5699        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [51]
                0.00    0.00    5115/224551      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [23]
                0.00    0.00    5115/6861        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
                0.00    0.00    5115/6277        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [49]
-----------------------------------------------
                0.00    0.00       8/584         generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00     576/584         generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [3]
[16]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
                0.00    0.00     584/864140      std::vector<int, std::allocator<int> >::size() const [10]
                0.00    0.00     584/10814       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00     584/584         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [77]
                0.00    0.00     584/17675       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::end() const [73]
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::begin() const [74]
                0.00    0.00     584/584         int* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, int>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*, std::allocator<int>&) [84]
-----------------------------------------------
                0.00    0.00   40000/3407040     main [1]
                0.00    0.00 3367040/3407040     clasifyTriang(tetracone*, int, mesh*, p3Df) [4]
[20]     0.0    0.00    0.00 3407040         std::vector<triangle, std::allocator<triangle> >::operator[](unsigned int) [20]
-----------------------------------------------
                0.00    0.00  841760/841760      generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [3]
[21]     0.0    0.00    0.00  841760         std::vector<int, std::allocator<int> >::operator[](unsigned int) [21]
-----------------------------------------------
                0.00    0.00   20002/284553      __gnu_cxx::new_allocator<p3Df>::construct(p3Df*, p3Df const&) [31]
                0.00    0.00   40000/284553      __gnu_cxx::new_allocator<triangle>::construct(triangle*, triangle const&) [25]
                0.00    0.00  224551/284553      __gnu_cxx::new_allocator<int>::construct(int*, int const&) [23]
[22]     0.0    0.00    0.00  284553         operator new(unsigned int, void*) [22]
-----------------------------------------------
                0.00    0.00    5115/224551      std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
                0.00    0.00  219436/224551      std::vector<int, std::allocator<int> >::push_back(int const&) [13]
[23]     0.0    0.00    0.00  224551         __gnu_cxx::new_allocator<int>::construct(int*, int const&) [23]
                0.00    0.00  224551/284553      operator new(unsigned int, void*) [22]
-----------------------------------------------
                0.00    0.00      68/80073       std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [130]
                0.00    0.00   40001/80073       generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00   40004/80073       main [1]
[24]     0.0    0.00    0.00   80073         std::vector<triangle, std::allocator<triangle> >::size() const [24]
-----------------------------------------------
                0.00    0.00      17/40000       std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
                0.00    0.00   39983/40000       std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&) [26]
[25]     0.0    0.00    0.00   40000         __gnu_cxx::new_allocator<triangle>::construct(triangle*, triangle const&) [25]
                0.00    0.00   40000/284553      operator new(unsigned int, void*) [22]
-----------------------------------------------
                0.00    0.00   40000/40000       loadOBJ(mesh*, char*) [12]
[26]     0.0    0.00    0.00   40000         std::vector<triangle, std::allocator<triangle> >::push_back(triangle const&) [26]
                0.00    0.00   39983/40000       __gnu_cxx::new_allocator<triangle>::construct(triangle*, triangle const&) [25]
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::end() [133]
                0.00    0.00      17/17          std::vector<triangle, std::allocator<triangle> >::_M_insert_aux(__gnu_cxx::__normal_iterator<triangle*, std::vector<triangle, std::allocator<triangle> > >, triangle const&) [132]
-----------------------------------------------
                0.00    0.00     584/31274       int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [82]
                0.00    0.00   30690/31274       int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [41]
[27]     0.0    0.00    0.00   31274         std::__niter_base<int*, false>::__b(int*) [27]
-----------------------------------------------
                0.00    0.00   10230/20460       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
                0.00    0.00   10230/20460       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [54]
[28]     0.0    0.00    0.00   20460         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [28]
-----------------------------------------------
                0.00    0.00   20460/20460       int* std::copy<int*, int*>(int*, int*, int*) [45]
[29]     0.0    0.00    0.00   20460         std::__miter_base<int*, false>::__b(int*) [29]
-----------------------------------------------
                0.00    0.00       4/20073       main [1]
                0.00    0.00      64/20073       std::vector<p3Df, std::allocator<p3Df> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00   20005/20073       generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
[30]     0.0    0.00    0.00   20073         std::vector<p3Df, std::allocator<p3Df> >::size() const [30]
-----------------------------------------------
                0.00    0.00      16/20002       std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
                0.00    0.00   19986/20002       std::vector<p3Df, std::allocator<p3Df> >::push_back(p3Df const&) [32]
[31]     0.0    0.00    0.00   20002         __gnu_cxx::new_allocator<p3Df>::construct(p3Df*, p3Df const&) [31]
                0.00    0.00   20002/284553      operator new(unsigned int, void*) [22]
-----------------------------------------------
                0.00    0.00   20002/20002       loadOBJ(mesh*, char*) [12]
[32]     0.0    0.00    0.00   20002         std::vector<p3Df, std::allocator<p3Df> >::push_back(p3Df const&) [32]
                0.00    0.00   19986/20002       __gnu_cxx::new_allocator<p3Df>::construct(p3Df*, p3Df const&) [31]
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::end() [142]
                0.00    0.00      16/16          std::vector<p3Df, std::allocator<p3Df> >::_M_insert_aux(__gnu_cxx::__normal_iterator<p3Df*, std::vector<p3Df, std::allocator<p3Df> > >, p3Df const&) [141]
-----------------------------------------------
                0.00    0.00     584/17675       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
                0.00    0.00     584/17675       std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [79]
                0.00    0.00    1162/17675       std::vector<int, std::allocator<int> >::~vector() [70]
                0.00    0.00   15345/17675       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[33]     0.0    0.00    0.00   17675         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
-----------------------------------------------
                0.00    0.00    5699/15929       __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [50]
                0.00    0.00   10230/15929       std::vector<int, std::allocator<int> >::max_size() const [38]
[34]     0.0    0.00    0.00   15929         __gnu_cxx::new_allocator<int>::max_size() const [34]
-----------------------------------------------
                0.00    0.00     584/10814       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
                0.00    0.00   10230/10814       std::vector<int, std::allocator<int> >::max_size() const [38]
[35]     0.0    0.00    0.00   10814         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
-----------------------------------------------
                0.00    0.00     584/10814       int* std::__copy_move_a<false, int const*, int*>(int const*, int const*, int*) [81]
                0.00    0.00   10230/10814       int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) [40]
[36]     0.0    0.00    0.00   10814         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [36]
-----------------------------------------------
                0.00    0.00    5115/10230       std::vector<int, std::allocator<int> >::end() [55]
                0.00    0.00    5115/10230       std::vector<int, std::allocator<int> >::begin() [56]
[37]     0.0    0.00    0.00   10230         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [37]
-----------------------------------------------
                0.00    0.00   10230/10230       std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [14]
[38]     0.0    0.00    0.00   10230         std::vector<int, std::allocator<int> >::max_size() const [38]
                0.00    0.00   10230/10814       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [35]
                0.00    0.00   10230/15929       __gnu_cxx::new_allocator<int>::max_size() const [34]
-----------------------------------------------
                0.00    0.00   10230/10230       int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [42]
[39]     0.0    0.00    0.00   10230         int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) [39]
                0.00    0.00   10230/10230       int* std::copy<int*, int*>(int*, int*, int*) [45]
-----------------------------------------------
                0.00    0.00   10230/10230       int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [41]
[40]     0.0    0.00    0.00   10230         int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) [40]
                0.00    0.00   10230/10814       int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [36]
-----------------------------------------------
                0.00    0.00   10230/10230       int* std::copy<int*, int*>(int*, int*, int*) [45]
[41]     0.0    0.00    0.00   10230         int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [41]
                0.00    0.00   30690/31274       std::__niter_base<int*, false>::__b(int*) [27]
                0.00    0.00   10230/10230       int* std::__copy_move_a<false, int*, int*>(int*, int*, int*) [40]
-----------------------------------------------
                0.00    0.00   10230/10230       int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [43]
[42]     0.0    0.00    0.00   10230         int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [42]
                0.00    0.00   10230/10230       int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) [39]
-----------------------------------------------
                0.00    0.00   10230/10230       int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [44]
[43]     0.0    0.00    0.00   10230         int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [43]
                0.00    0.00   10230/10230       int* std::uninitialized_copy<int*, int*>(int*, int*, int*) [42]
-----------------------------------------------
                0.00    0.00   10230/10230       std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[44]     0.0    0.00    0.00   10230         int* std::__uninitialized_move_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [44]
                0.00    0.00   10230/10230       int* std::__uninitialized_copy_a<int*, int*, int>(int*, int*, int*, std::allocator<int>&) [43]
-----------------------------------------------
                0.00    0.00   10230/10230       int* std::__uninitialized_copy<true>::uninitialized_copy<int*, int*>(int*, int*, int*) [39]
[45]     0.0    0.00    0.00   10230         int* std::copy<int*, int*>(int*, int*, int*) [45]
                0.00    0.00   20460/20460       std::__miter_base<int*, false>::__b(int*) [29]
                0.00    0.00   10230/10230       int* std::__copy_move_a2<false, int*, int*>(int*, int*, int*) [41]
-----------------------------------------------
                0.00    0.00    6861/6861        void std::_Destroy<int*>(int*, int*) [47]
[46]     0.0    0.00    0.00    6861         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [46]
-----------------------------------------------
                0.00    0.00    6861/6861        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
[47]     0.0    0.00    0.00    6861         void std::_Destroy<int*>(int*, int*) [47]
                0.00    0.00    6861/6861        void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [46]
-----------------------------------------------
                0.00    0.00     584/6861        std::vector<int, std::allocator<int> >::_M_erase_at_end(int*) [79]
                0.00    0.00    1162/6861        std::vector<int, std::allocator<int> >::~vector() [70]
                0.00    0.00    5115/6861        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[48]     0.0    0.00    0.00    6861         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
                0.00    0.00    6861/6861        void std::_Destroy<int*>(int*, int*) [47]
-----------------------------------------------
                0.00    0.00    1162/6277        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [68]
                0.00    0.00    5115/6277        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[49]     0.0    0.00    0.00    6277         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [49]
                0.00    0.00    5691/5691        __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [52]
-----------------------------------------------
                0.00    0.00    5699/5699        std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [51]
[50]     0.0    0.00    0.00    5699         __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [50]
                0.00    0.00    5699/15929       __gnu_cxx::new_allocator<int>::max_size() const [34]
-----------------------------------------------
                0.00    0.00     584/5699        std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [77]
                0.00    0.00    5115/5699        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[51]     0.0    0.00    0.00    5699         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned int) [51]
                0.00    0.00    5699/5699        __gnu_cxx::new_allocator<int>::allocate(unsigned int, void const*) [50]
-----------------------------------------------
                0.00    0.00    5691/5691        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [49]
[52]     0.0    0.00    0.00    5691         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned int) [52]
-----------------------------------------------
                0.00    0.00      16/5148        std::vector<p3Df, std::allocator<p3Df> >::_M_check_len(unsigned int, char const*) const [139]
                0.00    0.00      17/5148        std::vector<triangle, std::allocator<triangle> >::_M_check_len(unsigned int, char const*) const [130]
                0.00    0.00    5115/5148        std::vector<int, std::allocator<int> >::_M_check_len(unsigned int, char const*) const [14]
[53]     0.0    0.00    0.00    5148         unsigned int const& std::max<unsigned int>(unsigned int const&, unsigned int const&) [53]
-----------------------------------------------
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[54]     0.0    0.00    0.00    5115         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [54]
                0.00    0.00   10230/20460       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [28]
-----------------------------------------------
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::push_back(int const&) [13]
[55]     0.0    0.00    0.00    5115         std::vector<int, std::allocator<int> >::end() [55]
                0.00    0.00    5115/10230       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [37]
-----------------------------------------------
                0.00    0.00    5115/5115        std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [15]
[56]     0.0    0.00    0.00    5115         std::vector<int, std::allocator<int> >::begin() [56]
                0.00    0.00    5115/10230       __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [37]
-----------------------------------------------
                0.00    0.00     584/1168        std::vector<int, std::allocator<int> >::begin() const [74]
                0.00    0.00     584/1168        std::vector<int, std::allocator<int> >::end() const [73]
[57]     0.0    0.00    0.00    1168         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [57]
-----------------------------------------------
                0.00    0.00    1168/1168        std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [60]
[58]     0.0    0.00    0.00    1168         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [58]
-----------------------------------------------
                0.00    0.00    1168/1168        int* std::copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [85]
[59]     0.0    0.00    0.00    1168         std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, false>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [59]
-----------------------------------------------
                0.00    0.00    1168/1168        int* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*) [82]
[60]     0.0    0.00    0.00    1168         std::__niter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, true>::__b(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [60]
                0.00    0.00    1168/1168        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [58]
-----------------------------------------------
                0.00    0.00    1162/1162        std::allocator<int>::allocator() [63]
[61]     0.0    0.00    0.00    1162         __gnu_cxx::new_allocator<int>::new_allocator() [61]
-----------------------------------------------
                0.00    0.00    1162/1162        std::allocator<int>::~allocator() [64]
[62]     0.0    0.00    0.00    1162         __gnu_cxx::new_allocator<int>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [65]
[63]     0.0    0.00    0.00    1162         std::allocator<int>::allocator() [63]
                0.00    0.00    1162/1162        __gnu_cxx::new_allocator<int>::new_allocator() [61]
-----------------------------------------------
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [66]
[64]     0.0    0.00    0.00    1162         std::allocator<int>::~allocator() [64]
                0.00    0.00    1162/1162        __gnu_cxx::new_allocator<int>::~new_allocator() [62]
-----------------------------------------------
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [67]
[65]     0.0    0.00    0.00    1162         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [65]
                0.00    0.00    1162/1162        std::allocator<int>::allocator() [63]
-----------------------------------------------
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [68]
[66]     0.0    0.00    0.00    1162         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [66]
                0.00    0.00    1162/1162        std::allocator<int>::~allocator() [64]
-----------------------------------------------
                0.00    0.00    1162/1162        std::vector<int, std::allocator<int> >::vector() [69]
[67]     0.0    0.00    0.00    1162         std::_Vector_base<int, std::allocator<int> >::_Vector_base() [67]
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [65]
-----------------------------------------------
                0.00    0.00    1162/1162        std::vector<int, std::allocator<int> >::~vector() [70]
[68]     0.0    0.00    0.00    1162         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [68]
                0.00    0.00    1162/6277        std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned int) [49]
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [66]
-----------------------------------------------
                0.00    0.00       1/1162        generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00       1/1162        __static_initialization_and_destruction_0(int, int) [167]
                0.00    0.00    1160/1162        tetracone::tetracone() [71]
[69]     0.0    0.00    0.00    1162         std::vector<int, std::allocator<int> >::vector() [69]
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::_Vector_base() [67]
-----------------------------------------------
                0.00    0.00       9/1161        generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00     576/1161        generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [3]
                0.00    0.00     576/1161        tetracone::~tetracone() [86]
[70]     0.0    0.00    0.00    1161         std::vector<int, std::allocator<int> >::~vector() [70]
                0.00    0.00    1162/17675       std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [33]
                0.00    0.00    1162/6861        void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [48]
                0.00    0.00    1162/1162        std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [68]
-----------------------------------------------
                0.00    0.00       8/1160        generateTetraTree(unsigned int, unsigned int, tetratree*, mesh*) [2]
                0.00    0.00    1152/1160        generateTetraTree(unsigned int, unsigned int, std::vector<int, std::allocator<int> >, node*, mesh*, p3Df) [3]
[71]     0.0    0.00    0.00    1160         tetracone::tetracone() [71]
                0.00    0.00    1160/1162        std::vector<int, std::allocator<int> >::vector() [69]
-----------------------------------------------
                0.00    0.00     584/584         std::allocator<int>::allocator(std::allocator<int> const&) [75]
[72]     0.0    0.00    0.00     584         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [72]
-----------------------------------------------
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
[73]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::end() const [73]
                0.00    0.00     584/1168        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [57]
-----------------------------------------------
                0.00    0.00     584/584         std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [16]
[74]     0.0    0.00    0.00     584         std::vector<int, std::allocator<int> >::begin() const [74]
                0.00    0.00     584/1168        __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [57]
-----------------------------------------------
                0.00    0.00     584/584         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [76]
[75]     0.0    0.00    0.00     584         std::allocator<int>::allocator(std::allocator<int> const&) [75]
                0.00    0.00     584/584         __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [72]
-----------------------------------------------
                0.00    0.00     584/584         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned int, std::allocator<int> const&) [77]
[76]     0.0    0.00    0.00     584         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [76]
                0.00    0.00     584/584         std::allocator<int>::allocator(std::allocator<int> const&) [75]
-----------------------------------------------
